decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_ac2f549b56c14fc4,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0,2.550808510638277,0.0680851063829942,3,HIGH_QUALITY,
dc_bt_c658a3699f0c4547,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0000000000000817,2.035082312453533,0.46130929450135066,3,HIGH_QUALITY,
dc_bt_7884c2af7f064b6a,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.3562461830766244,1.6244825948294421,-2,LOW_QUALITY,
dc_bt_0e0dc9dacd7044fe,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,,1.0664565274495537,-2,LOW_QUALITY,
dc_bt_c52691afdc1b49c2,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.6682796050480627,1.1809324527562068,-2,LOW_QUALITY,
dc_bt_6c6848b1a2384bb7,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,backtest_pipeline,,2.0000000000001066,2.5565298882121983,0.41656068009915703,3,HIGH_QUALITY,
dc_bt_223e3467735e43da,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,backtest_pipeline,,2.0,2.729767246666958,,3,HIGH_QUALITY,
dc_bt_699b33a8d62147ff,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,backtest_pipeline,,-1.0,1.8270584921604198,2.365975025819148,-2,LOW_QUALITY,
dc_bt_4de5fd1dd2fc4a45,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_11a492b615e24a80,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_a1a0952eabb9456d,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_251f91c08600452a,qb_run_20260425T051333Z_7e01f5fe,,trend,London,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_8913309a0588405c,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.2675808506764865,1.0236029367150403,-2,LOW_QUALITY,
dc_bt_e00978702c2f48cd,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,2.000000000000047,2.664445558274624,0.7945867853878994,3,HIGH_QUALITY,
dc_bt_fa29ef45f035444e,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,2.0000000000000444,2.4089385474860547,0.5897206703910847,3,HIGH_QUALITY,
dc_bt_7041da07f0b7473d,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,-1.0,0.6062440870387703,1.1004730368968667,-2,LOW_QUALITY,
dc_bt_d605fe9850f142c7,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_aa11048100c846bf,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_61b67c97592344c9,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_23d5471431a54e18,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e66bdc79e86549da,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_19d7d676f78446e0,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_869056a2877e4719,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e1c128e43bc34d26,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_4e9b2e3434d14705,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_477d1905e3b4404e,qb_run_20260425T051333Z_7e01f5fe,,expansion,Overlap,,backtest_pipeline,,2.0000000000000613,2.139602837424883,0.6771371998693256,3,HIGH_QUALITY,
dc_bt_d66dfb36ec404abc,qb_run_20260425T051333Z_7e01f5fe,,expansion,Overlap,,backtest_pipeline,,2.0,2.6712152164859364,,3,HIGH_QUALITY,
dc_bt_4e9a6fbc5fb64963,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,-1.0,,2.4940034506459154,-2,LOW_QUALITY,
dc_bt_02fd70370dd54a91,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_8cd97d7eefff4a90,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.023583202983976145,1.020815786307315,-2,LOW_QUALITY,
