decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_bcf35745acff4b80,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_82c9e6afbc444a4c,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,1.9999999999998956,2.033976124885037,0.37649219467406886,3,HIGH_QUALITY,
dc_bt_df165a0470c34b7f,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,1.999999999999898,3.1181797817528714,0.11648372747926924,3,HIGH_QUALITY,
dc_bt_5a9c5dfb87dc4c34,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,1.999999999999901,2.6149925410242196,0.13923421183497167,3,HIGH_QUALITY,
dc_bt_74e4681b79c943e2,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,3.5825988058002785,0.14905380216724298,3,HIGH_QUALITY,
dc_bt_ee1fc16ae94342c2,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_f30c583f8f00435a,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_a2f331c79e944a69,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_2c44aac3c8bc4055,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_0dc0be2b555c41b0,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_1d8ffe7422ba4bf4,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,2.0,2.2326592127861478,0.7286810837334967,3,HIGH_QUALITY,
dc_bt_8c50c2e2c2e74e3f,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,2.0,2.4823158631959914,0.29812069569278454,3,HIGH_QUALITY,
dc_bt_5cc5fc49525f4b23,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,1.9999999999999487,2.316783802953088,0.07086208008254875,3,HIGH_QUALITY,
dc_bt_842b74518048407a,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_e2d3885345b743fa,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_f427046a4f1a48ee,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_cbfb4bd5f8ed4d82,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_a750bf20dd604ff5,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_b9f673024a974bd1,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_b2cf64b6412241ec,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_debba03196174bda,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_32629df537b84f0b,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_b336f49c53654871,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_f5d57ef7ed7a40fe,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_88553208178d4e78,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_99a960c413cd4073,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_58b42f9d13f84fb6,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_93d74aa7607e4a51,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_db90dd46ce8d4262,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_00b8848df7634949,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_251fd1e3cbde4fb6,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_250c372b43f345c7,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_689ca200e4c94071,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_507b5581ec204f06,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_c182b4613c874340,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,0.23469190311175275,1.008953543598033,-2,LOW_QUALITY,
dc_bt_4c115019de0947d2,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,backtest_pipeline,ALLOW,-1.0,0.19790783149560456,1.011803788521372,-2,LOW_QUALITY,
dc_bt_fd48407ee6a34665,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.5420749015657846,0.08973537221865215,3,HIGH_QUALITY,
dc_bt_bb85bcdbfcee4903,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,1.9999999999999278,2.745346965609437,0.2253406179864485,3,HIGH_QUALITY,
dc_bt_8fe8a15217f446e3,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,3.5949048592545916,0.9435445824815336,3,HIGH_QUALITY,
dc_bt_d294d259329f4aff,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_a4d6d93e80c3477e,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_492b6b40c9984ebc,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_09d0aa69e5be4189,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_b94533e853654c0c,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_6994ef602e3e4628,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_978c49e7b37d4b53,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_9f032a5cc7744c2b,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_bada5e114c9f418f,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_39299f2d8f534a83,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_23da866062bd4c1a,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_16a7cb38265c41eb,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_86ec1fa401fc49d0,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_54ce460d07ae452c,qb_run_20260425T055454Z_3f78ff9c,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_660b9b3f009a4010,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,backtest_pipeline,ALLOW,2.0000000000001186,3.455114822547143,0.07828810020869952,3,HIGH_QUALITY,
dc_bt_1cf973c7c92f4e3d,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,backtest_pipeline,ALLOW,2.0,2.333586984092564,,3,HIGH_QUALITY,
dc_bt_69850dfcc1aa43a2,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,backtest_pipeline,ALLOW,-1.0,1.1754565189630228,1.1709871025412157,-1,LOW_QUALITY,
dc_bt_f81832f4afa4480b,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_fd462578d80442b7,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_17fb3784a7fd42cc,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_d534357327394780,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_019bf429127e454e,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.550808510638277,0.0680851063829942,3,HIGH_QUALITY,
dc_bt_99fb30c993f8451e,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,2.0000000000000817,2.035082312453533,0.46130929450135066,3,HIGH_QUALITY,
