decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_6f1407b7ccc14d66,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_ea60e750a7e641bb,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_dcfdc98ac2344ab4,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_af4bd25feea34d4b,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_6b6f4a76842f491a,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_42ddac7172474e6f,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_a8e449d774c8460b,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_b9a99ae39b714113,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_1b482cdcb07f4939,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_96c50924c5e645ad,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_4475cae1437248ef,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_56d960bd6ef14a1d,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_ff218d0936224fd3,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_0aa3d60e62084e5e,qb_run_20260425T055536Z_36979f52,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,0.23469190311175275,1.008953543598033,-2,LOW_QUALITY,
dc_bt_8162a752b47547a4,qb_run_20260425T055536Z_36979f52,,trend,New York,,backtest_pipeline,ALLOW,-1.0,0.19790783149560456,1.011803788521372,-2,LOW_QUALITY,
dc_bt_9650784d36324f0e,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.5420749015657846,0.08973537221865215,3,HIGH_QUALITY,
dc_bt_6ec92ea463354297,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,1.9999999999999278,2.745346965609437,0.2253406179864485,3,HIGH_QUALITY,
dc_bt_e465919751b64aec,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,3.5949048592545916,0.9435445824815336,3,HIGH_QUALITY,
dc_bt_c414ba9926614800,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_291c07711a9e4160,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_30bd96db138544b5,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_2209b5f660d24744,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_e20eca5b6e0b41a4,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_96c2e75e257545d3,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_69c7efbdcd3541a4,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_d79cc770aef04785,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_1e1735837bce45ef,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_3ad106a831f1474b,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_071646630d82433d,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_5f665f78584f4b0b,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_6d7d741ca3944b13,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_d49da96ea3674c61,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_b08c792faa084520,qb_run_20260425T055536Z_36979f52,,trend,New York,,backtest_pipeline,ALLOW,2.0000000000001186,3.455114822547143,0.07828810020869952,3,HIGH_QUALITY,
dc_bt_8055c1fbbdc846e1,qb_run_20260425T055536Z_36979f52,,trend,New York,,backtest_pipeline,ALLOW,2.0,2.333586984092564,,3,HIGH_QUALITY,
dc_bt_e41444a94a9d487a,qb_run_20260425T055536Z_36979f52,,trend,New York,,backtest_pipeline,ALLOW,-1.0,1.1754565189630228,1.1709871025412157,-1,LOW_QUALITY,
dc_bt_868d1572a68a41db,qb_run_20260425T055536Z_36979f52,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_5fe42d54390d48bc,qb_run_20260425T055536Z_36979f52,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_0e7ce2f5e66c4e37,qb_run_20260425T055536Z_36979f52,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_de42bc3ea6844eb9,qb_run_20260425T055536Z_36979f52,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_eeaf8035b650451a,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.550808510638277,0.0680851063829942,3,HIGH_QUALITY,
dc_bt_cc5676c4ba6e4a84,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,2.0000000000000817,2.035082312453533,0.46130929450135066,3,HIGH_QUALITY,
dc_bt_f587665eb6474ab2,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.3562461830766244,1.6244825948294421,-2,LOW_QUALITY,
dc_bt_6e1a815cf7d9436a,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,,1.0664565274495537,-2,LOW_QUALITY,
dc_bt_b2ef9b45410742a0,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.6682796050480627,1.1809324527562068,-2,LOW_QUALITY,
dc_bt_1586975842cf4923,qb_run_20260425T055536Z_36979f52,,trend,London,,backtest_pipeline,ALLOW,2.0000000000001066,2.5565298882121983,0.41656068009915703,3,HIGH_QUALITY,
dc_bt_396c00925d024022,qb_run_20260425T055536Z_36979f52,,trend,London,,backtest_pipeline,ALLOW,2.0,2.729767246666958,,3,HIGH_QUALITY,
dc_bt_6cc9e9399d28405e,qb_run_20260425T055536Z_36979f52,,trend,London,,backtest_pipeline,ALLOW,-1.0,1.8270584921604198,2.365975025819148,-2,LOW_QUALITY,
dc_bt_b16b0c2834e64713,qb_run_20260425T055536Z_36979f52,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_d371e1c2a21b4a9f,qb_run_20260425T055536Z_36979f52,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_3bda1e5eefe34d38,qb_run_20260425T055536Z_36979f52,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_87d848608fc647bb,qb_run_20260425T055536Z_36979f52,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_e769cb8c36c643f6,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.2675808506764865,1.0236029367150403,-2,LOW_QUALITY,
dc_bt_fa45b989fae544b5,qb_run_20260425T055536Z_36979f52,,expansion,New York,,backtest_pipeline,ALLOW,2.000000000000047,2.664445558274624,0.7945867853878994,3,HIGH_QUALITY,
dc_bt_eb8bf4c06b7b410d,qb_run_20260425T055536Z_36979f52,,expansion,New York,,backtest_pipeline,ALLOW,2.0000000000000444,2.4089385474860547,0.5897206703910847,3,HIGH_QUALITY,
dc_bt_0e67827631d743b2,qb_run_20260425T055536Z_36979f52,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,0.6062440870387703,1.1004730368968667,-2,LOW_QUALITY,
dc_bt_2332bcf7dc97482b,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_69fa6b72e26f498c,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
