decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_56135f427f9b4faf,qb_run_20260425T054010Z_1a326ba3,,trend,London,,backtest_pipeline,ALLOW,2.0000000000001066,2.5565298882121983,0.41656068009915703,3,HIGH_QUALITY,
dc_bt_be1052b678d4421e,qb_run_20260425T054010Z_1a326ba3,,trend,London,,backtest_pipeline,ALLOW,2.0,2.729767246666958,,3,HIGH_QUALITY,
dc_bt_db4c0f32ed694ce2,qb_run_20260425T054010Z_1a326ba3,,trend,London,,backtest_pipeline,ALLOW,-1.0,1.8270584921604198,2.365975025819148,-2,LOW_QUALITY,
dc_bt_1fdb85131d6e41fa,qb_run_20260425T054010Z_1a326ba3,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_e6b75ee7f78a4a78,qb_run_20260425T054010Z_1a326ba3,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_9cb9f24cfd8c43cf,qb_run_20260425T054010Z_1a326ba3,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_ae689cc93eb54b86,qb_run_20260425T054010Z_1a326ba3,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_2047b89d2abd4799,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.2675808506764865,1.0236029367150403,-2,LOW_QUALITY,
dc_bt_7dc44f49fb054890,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,backtest_pipeline,ALLOW,2.000000000000047,2.664445558274624,0.7945867853878994,3,HIGH_QUALITY,
dc_bt_409f3c905a8545d8,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,backtest_pipeline,ALLOW,2.0000000000000444,2.4089385474860547,0.5897206703910847,3,HIGH_QUALITY,
dc_bt_dd5aea74e2f84367,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,0.6062440870387703,1.1004730368968667,-2,LOW_QUALITY,
dc_bt_05b5670fa52a4ff1,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,2.0,2.6886435808256404,0.7903624174605585,3,HIGH_QUALITY,
